EstablishmentID,InspectionID,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,Latitude,Longitude,InspectionDate,Score,Grade,NameSearch,Intersection
101260,1463254,COMFY COW,,600 TERMINAL DR,,LOUISVILLE,KY,40209,FOOD SERVICE,38.1844,-85.7406,4/17/19 0:00,100,A,COMFY COW,
58847,1463285,PIZZA HUT #013429,,9705 DIXIE HWY,,LOUISVILLE,KY,40272,FOOD SERVICE,38.1149,-85.8604,4/17/19 0:00,97,A,PIZZA HUT #013429,
101044,1463302,ZOO DIPPIN' DOTS SPLASH PARK,,1100 TREVILIAN WAY,,LOUISVILLE,KY,40213,FOOD SERVICE,38.2056,-85.7072,4/17/19 0:00,100,A,ZOO DIPPIN' DOTS SPLASH PARK,
94347,1463306,ZOO AFRICAN OUTPOST,,1100 TREVILIAN WAY,,LOUISVILLE,KY,40213,FOOD SERVICE,38.2056,-85.7071,4/17/19 0:00,95,A,ZOO AFRICAN OUTPOST,
49711,1467241,STEAK N SHAKE #702,,4545 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1385,-85.6783,5/3/19 0:00,96,A,STEAK N SHAKE #702,
100014,1449769,OLD LOUISVILLE TAVERN,,1532 S 4TH ST,,LOUISVILLE,KY,40208,FOOD SERVICE,38.2248,-85.7625,2/14/19 0:00,99,A,OLD LOUISVILLE TAVERN,
105892,1449793,KY PORK PRODUCERS FH4,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE,38.1991,-85.7415,2/14/19 0:00,96,A,KY PORK PRODUCERS FH4,
101256,1449794,KY CATTLEMEN'S ASSN. SW6,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE,38.1989,-85.7418,2/14/19 0:00,97,A,KY CATTLEMEN'S ASSN. SW6,
98736,1449798,LEVY KEC MAIN KITCHEN,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE,38.1951,-85.7383,2/14/19 0:00,97,A,LEVY KEC MAIN KITCHEN,
92778,1449806,EHRLER'S FH28,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE,38.1951,-85.7383,2/14/19 0:00,97,A,EHRLER'S FH28,
101655,1449807,PAPA MURPHY'S FH10,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE,38.1951,-85.7383,2/14/19 0:00,100,A,PAPA MURPHY'S FH10,
101543,1449844,RAMIRO'S CANTINA SW5,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE,38.1951,-85.7383,2/14/19 0:00,91,A,RAMIRO'S CANTINA SW5,
98663,1449847,LEVY KEC NW3,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE,38.1951,-85.7383,2/14/19 0:00,93,A,LEVY KEC NW3,
92019,1457590,MERLE'S WHISKEY KITCHEN,,122 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2558,-85.7527,3/21/19 0:00,98,A,MERLE'S WHISKEY KITCHEN,
104561,1457612,BEARNO'S #502,,855 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40222,FOOD SERVICE,38.2354,-85.5769,3/15/19 0:00,96,A,BEARNO'S #502,
70722,1461443,PENN STATION,,300 W WOODLAWN AVE,,LOUISVILLE,KY,40214,FOOD SERVICE,38.1814,-85.7665,4/9/19 0:00,99,A,PENN STATION,
89683,1461508,SUBWAY,,7001 GLOBAL DR,,LOUISVILLE,KY,40258,FOOD SERVICE,38.1404,-85.8881,4/9/19 0:00,97,A,SUBWAY,
94205,1443726,MOLCAJETE,,2932 S 4TH ST,,LOUISVILLE,KY,40208,FOOD SERVICE,38.2066,-85.7655,1/22/19 0:00,97,A,MOLCAJETE,
88214,1467450,AUNTIE ANNE'S,,5000 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,38.15,-85.375,5/6/19 0:00,99,A,AUNTIE ANNE'S,
33055,1467458,STOOGES,,7123 GRADE LN,,LOUISVILLE,KY,40213,FOOD SERVICE,38.146,0,5/6/19 0:00,95,A,STOOGES,
81481,1467469,HARDEE'S,,3459 TAYLOR BLVD,,LOUISVILLE,KY,40215,FOOD SERVICE,38.1972,-85.7828,5/6/19 0:00,94,A,HARDEE'S,
79560,1467491,SHIRAZ MEDITERRANEAN GRILL,,2210 HOLIDAY MANOR CENTER,,LOUISVILLE,KY,40222,FOOD SERVICE,38.2827,-85.6316,5/6/19 0:00,96,A,SHIRAZ MEDITERRANEAN GRILL,
100728,1449892,SRC,,2100 S FLOYD ST,,LOUISVILLE,KY,40208,FOOD SERVICE,38.2178,-85.7556,2/15/19 0:00,99,A,SRC,
92314,1449983,LIL ORBITS FH21,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE,38.1951,-85.7383,2/18/19 0:00,99,A,LIL ORBITS FH21,
105884,1457763,KICC MOBILE 8,,221 S 4TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2542,-85.7548,3/22/19 0:00,100,A,KICC MOBILE 8,
106074,1461633,CARDS STAND #42,,2800 S FLOYD ST,,LOUISVILLE,KY,40209,FOOD SERVICE,38.2058,-85.7588,4/9/19 0:00,99,A,CARDS STAND #42,
102326,1461697,HEINE BROTHERS COFFEE,,3965 TAYLORSVILLE RD,,LOUISVILLE,KY,40220,FOOD SERVICE,38.2201,-85.6262,4/10/19 0:00,100,A,HEINE BROTHERS COFFEE,
103358,1443833,HISSHO SUSHI AT MEIJER #164,,4100 TOWNE CENTER DR,,LOUISVILLE,KY,40241,FOOD SERVICE,38.2992,-85.5539,1/22/19 0:00,100,A,HISSHO SUSHI AT MEIJER #164,
87068,1443979,YUM BURNETT'S LOUNGE,,1 ARENA PLAZA,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2557,-85.7153,1/22/19 0:00,100,A,YUM BURNETT'S LOUNGE,
87102,1443991,YUM 5.024 GATEWAY GRILL,,1 ARENA PLAZA,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2557,-85.7513,1/22/19 0:00,100,A,YUM 5.024 GATEWAY GRILL,
87082,1443992,YUM 5.002 PAPA JOHNS,,1 ARENA PLAZA,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2557,-85.7153,1/22/19 0:00,97,A,YUM 5.002 PAPA JOHNS,
104153,1443994,YUM 3.021 S1 EAST PANTRY,,1 ARENA PLAZA,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2557,-85.7153,1/22/19 0:00,97,A,YUM 3.021 S1 EAST PANTRY,
99061,1463616,SHIRAZ MEDITERRANEAN GRILL,,237 S 5TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2543,-85.7582,4/18/19 0:00,100,A,SHIRAZ MEDITERRANEAN GRILL,
34380,1463627,DOMINO'S PIZZA #1427,,8404 PRESTON HWY,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1303,-85.6827,4/18/19 0:00,100,A,DOMINO'S PIZZA #1427,
83416,1463703,SUBWAY #34858,,2020 BASHFORD MANOR LN,,LOUISVILLE,KY,40218,FOOD SERVICE,38.1996,-85.671,4/18/19 0:00,97,A,SUBWAY #34858,
103906,1467545,CINNABON,,5000 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2471,-85.6237,5/6/19 0:00,98,A,CINNABON,
101147,1467548,RED BRICK PIZZA,,5000 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2471,-85.6237,5/6/19 0:00,100,A,RED BRICK PIZZA,
104556,1450130,TACO BELL,,4304 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1379,-85.6816,2/18/19 0:00,97,A,TACO BELL,
35015,1450135,CHARLIE VETTINER GOLF COURSE,,10207 MARY DELL LN,,LOUISVILLE,KY,40299,FOOD SERVICE,38.1743,-85.5671,2/14/19 0:00,100,A,CHARLIE VETTINER GOLF COURSE,
33164,1450136,WOODHAVEN COUNTRY CLUB,,7200 WOODHAVEN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,38.1722,-85.6275,2/15/19 0:00,92,A,WOODHAVEN COUNTRY CLUB,
91692,1450143,O'CHARLEY'S,,4801 OUTER LOOP,,LOUISVILLE,KY,40218,FOOD SERVICE,38.1406,-85.6914,2/18/19 0:00,95,A,O'CHARLEY'S,
85907,1450173,GUESS CAFETERIA,,10610 FREEPORT DR,,LOUISVILLE,KY,40258,FOOD SERVICE,38.1288,-85.8815,2/18/19 0:00,99,A,GUESS CAFETERIA,
105655,1450239,LIMON Y SAL,,10000 BROWNSBORO RD,,LOUISVILLE,KY,40241,FOOD SERVICE,38.3141,-85.6404,2/18/19 0:00,95,A,LIMON Y SAL,
97496,1450240,JIMMY JOHN'S #3234,,12915 FACTORY LN,,LOUISVILLE,KY,40245,FOOD SERVICE,38.2883,-85.5117,2/18/19 0:00,100,A,JIMMY JOHN'S #3234,
104632,1458039,STEEL CITY POPS,,117 ST. MATTHEWS AVE,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2534,-85.6522,3/25/19 0:00,100,A,STEEL CITY POPS,
106099,1458202,TGI FRIDAYS,,415 S 4TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2522,-85.757,3/25/19 0:00,99,A,TGI FRIDAYS,
103905,1444059,JOELLA'S HOT CHICKEN,,3400 FRANKFORT AVE,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2538,-85.6699,1/23/19 0:00,98,A,JOELLA'S HOT CHICKEN,
33099,1444125,ARBY'S #714,,1203 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40217,FOOD SERVICE,38.2282,0,1/23/19 0:00,100,A,ARBY'S #714,
92029,1444126,WHITE CASTLE,,2350 GREENE WAY,,LOUISVILLE,KY,40299,FOOD SERVICE,38.2122,-85.5964,1/23/19 0:00,94,A,WHITE CASTLE,
88037,1444169,DAIRY QUEEN,,4811 NORTON HEALTHCARE BLVD,,LOUISVILLE,KY,40241,FOOD SERVICE,38.3121,-85.5706,1/23/19 0:00,97,A,DAIRY QUEEN,
104741,1444174,HIGHVIEW ICE CREAM and COFFEE,,7525 OUTER LOOP,,LOUISVILLE,KY,40228,FOOD SERVICE,38.1388,-85.6199,1/23/19 0:00,98,A,HIGHVIEW ICE CREAM and COFFEE,
93180,1444198,MCDONALD'S #35637,,12627 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,38.1883,-85.5165,1/22/19 0:00,100,A,MCDONALD'S #35637,
97525,1444201,DOUBLE DRAGON #2,,6832 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,38.1486,-85.5867,1/23/19 0:00,97,A,DOUBLE DRAGON #2,
78489,1463791,HOMEMADE ICE CREAM and PIE KITCHEN,,5606 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,38.164,-85.5986,4/17/19 0:00,98,A,HOMEMADE ICE CREAM and PIE KITCHEN,
94316,1463792,COMFORT SUITES,,1850 RESOURCE WAY,,LOUISVILLE,KY,40299,FOOD SERVICE,38.2159,-85.5407,4/18/19 0:00,98,A,COMFORT SUITES,
34791,1463805,RIVER VALLEY CLUB,,4701 UPPER RIVER RD,,LOUISVILLE,KY,40222,FOOD SERVICE,38.3055,-85.6598,4/19/19 0:00,98,A,RIVER VALLEY CLUB,
93910,1463821,KFC,,2513 S PRESTON ST,,LOUISVILLE,KY,40217,FOOD SERVICE,38.2135,-85.7421,4/19/19 0:00,96,A,KFC,
32910,1467927,BLUE HORSE,,830 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE,38.192,-85.7405,5/7/19 0:00,95,A,BLUE HORSE,
74011,1468029,BILLIARDS CLUB OF LOUISVILLE,,5404 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,38.1666,-85.6033,5/6/19 0:00,93,A,BILLIARDS CLUB OF LOUISVILLE,
103190,1468032,CHAMLING KITCHEN AND BAR,,2249 HIKES LN,,LOUISVILLE,KY,40218,FOOD SERVICE,38.2012,-85.6589,5/7/19 0:00,99,A,CHAMLING KITCHEN AND BAR,
37691,1468048,PENDENNIS CLUB BAR,,218 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2505,-85.755,5/7/19 0:00,99,A,PENDENNIS CLUB BAR,
94420,1450410,SODEXO @ GE #4,,4000 BUECHEL BANK RD,,LOUISVILLE,KY,40218,FOOD SERVICE,38.1752,-85.6534,2/19/19 0:00,97,A,SODEXO @ GE #4,
34643,1450420,AMVETS POST 9,,1567 S SHELBY ST,,LOUISVILLE,KY,40217,FOOD SERVICE,38.2223,0,2/19/19 0:00,94,A,AMVETS POST 9,
35197,1450466,WAFFLE HOUSE #221,,4150 CANE RUN RD,,LOUISVILLE,KY,40216,FOOD SERVICE,38.2024,-85.834,2/19/19 0:00,95,A,WAFFLE HOUSE #221,
90869,1454415,BURGER KING #889,,2700 CRITTENDEN DR,,LOUISVILLE,KY,40209,FOOD SERVICE,38.205,-85.751,3/7/19 0:00,95,A,BURGER KING #889,
96837,1454428,WHITE ELEPHANT CAFE,,8523 TERRY RD,,LOUISVILLE,KY,40258,FOOD SERVICE,38.1293,-85.8735,3/7/19 0:00,100,A,WHITE ELEPHANT CAFE,
96945,1454580,TOONERVILLE DELI,,1201 S 1ST ST,,LOUISVILLE,KY,40203,FOOD SERVICE,38.144,-85.4518,3/7/19 0:00,96,A,TOONERVILLE DELI,
78597,1458344,JIMMY JOHN'S,,1321 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,FOOD SERVICE,38.2266,-85.5771,3/26/19 0:00,100,A,JIMMY JOHN'S,
73985,1458406,PENN STATION,,3707 CHAMBERLAIN LN,,LOUISVILLE,KY,40241,FOOD SERVICE,38.3015,-85.5454,3/26/19 0:00,98,A,PENN STATION,
35095,1458439,BOBBY NICHOLS GOLF COURSE,,4301 E PAGES LN,,LOUISVILLE,KY,40272,FOOD SERVICE,38.1266,-85.8374,3/25/19 0:00,100,A,BOBBY NICHOLS GOLF COURSE,
100781,1462071,SUBWAY,,3020 S 3RD ST,,LOUISVILLE,KY,40208,FOOD SERVICE,38.2053,-85.7642,4/11/19 0:00,97,A,SUBWAY,
57616,1462078,BIG MOMMA'S SOUL KITCHEN,,4532 W BROADWAY,,LOUISVILLE,KY,40211,FOOD SERVICE,38.2503,-85.8287,4/11/19 0:00,93,A,BIG MOMMA'S SOUL KITCHEN,
92747,1462209,CRUSHED ICE EVENTS,,226 E WASHINGTON ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2566,-85.7492,4/10/19 0:00,98,A,CRUSHED ICE EVENTS,
87069,1444264,YUM EVAN WILLIAMS BOURBON BAR,,1 ARENA PLAZA,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2557,-85.7153,1/22/19 0:00,100,A,YUM EVAN WILLIAMS BOURBON BAR,
87062,1444268,YUM 5.098 KFC/PIE KITCHEN,,1 ARENA PLAZA,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2557,-85.7153,1/22/19 0:00,99,A,YUM 5.098 KFC/PIE KITCHEN,
87088,1444269,YUM 5.078 GATEWAY GRILL,,1 ARENA PLAZA,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2557,-85.7153,1/22/19 0:00,99,A,YUM 5.078 GATEWAY GRILL,
87105,1444270,YUM 5.001 METRO GRILL,,1 ARENA PLAZA,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2557,-85.7513,1/22/19 0:00,99,A,YUM 5.001 METRO GRILL,
97131,1464126,WILD EGGS,,121 S FLOYD ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2546,-85.7476,4/22/19 0:00,99,A,WILD EGGS,
96968,1464127,ATLANTIC NO. 5,,605 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2574,-85.7601,4/22/19 0:00,100,A,ATLANTIC NO. 5,
84290,1464186,SOUTHERN BAPTIST THEOLOGICAL SEMINARY-DINING ROOM,,2825 LEXINGTON RD,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2464,-85.6856,4/22/19 0:00,100,A,SOUTHERN BAPTIST THEOLOGICAL SEMINARY-DINING ROOM,
107549,1468342,POSEY'S KITCHEN,,8503 TERRY RD,,LOUISVILLE,KY,40258,FOOD SERVICE,38.1308,-85.8743,5/8/19 0:00,100,A,POSEY'S KITCHEN,
63316,1450661,PAPA JOHN'S #44,,10100 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,38.1982,-85.5705,2/20/19 0:00,100,A,PAPA JOHN'S #44,
88166,1454822,SPINELLI'S,,239 S 5TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2544,-85.7585,3/8/19 0:00,99,A,SPINELLI'S,
90047,1444577,WING STOP,,4812 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,38.1725,-85.8254,1/24/19 0:00,97,A,WING STOP,
82496,1444578,CHRISTI'S CAFE,,12810 DIXIE HWY,,LOUISVILLE,KY,40272,FOOD SERVICE,38.7,-85.8849,1/24/19 0:00,97,A,CHRISTI'S CAFE,
86157,1444618,OLD HICKORY INN,,1038 LYDIA ST,,LOUISVILLE,KY,40217,FOOD SERVICE,38.2249,-85.7383,1/24/19 0:00,98,A,OLD HICKORY INN,
107194,1464462,SCARLETS BAKERY,,106 FAIRFAX AVE,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2519,-85.6514,4/23/19 0:00,100,A,SCARLETS BAKERY,
105208,1464471,AFRICAN COFFEE SHOP,,737 S 8TH ST,,LOUISVILLE,KY,40203,FOOD SERVICE,38.2452,-85.7648,4/23/19 0:00,97,A,AFRICAN COFFEE SHOP,
96834,1451183,JIMMY JOHN'S,,9156 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,38.2131,-85.5882,2/21/19 0:00,99,A,JIMMY JOHN'S,
96189,1454878,SLEEP INN AIRPORT,,3330 PRESTON HWY,,LOUISVILLE,KY,40213,FOOD SERVICE,38.1987,-85.7327,3/11/19 0:00,95,A,SLEEP INN AIRPORT,
66682,1458934,SAM'S CLUB #8276 SNACKBAR,,6622 PRESTON HWY,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1549,-85.6998,3/28/19 0:00,98,A,SAM'S CLUB #8276 SNACKBAR,
71981,1462689,PAPA MURPHY'S,,291 N HUBBARDS LN,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2585,-85.6368,4/15/19 0:00,97,A,PAPA MURPHY'S,
85497,1444954,FEED THE CITY,,1100 S 26TH ST,,LOUISVILLE,KY,40210,FOOD SERVICE,38.2405,-85.7959,1/25/19 0:00,91,A,FEED THE CITY,
99282,1444955,RALLY'S,,2130 W BROADWAY,,LOUISVILLE,KY,40211,FOOD SERVICE,38.2489,-85.7879,1/25/19 0:00,93,A,RALLY'S,
105983,1444961,DERBY CITY GAMING,,4520 POPLAR LEVEL RD,,LOUISVILLE,KY,40213,FOOD SERVICE,38.1871,-85.7085,1/25/19 0:00,99,A,DERBY CITY GAMING,
107587,1464497,WENDYS,,4312 CANE RUN RD,,LOUISVILLE,KY,40216,FOOD SERVICE,38.2,-85.8371,4/23/19 0:00,95,A,WENDYS,
107811,1468774,19TH HOLE,,9000 LIMEHOUSE LN,,LOUISVILLE,KY,40220,FOOD SERVICE,38.2316,-85.6068,5/9/19 0:00,100,A,19TH HOLE,
88333,1468779,PLEASE and THANK YOU,,800 E MARKET ST,,LOUISVILLE,KY,40206,FOOD SERVICE,38.2532,-85.738,5/8/19 0:00,99,A,PLEASE and THANK YOU,
80581,1468783,SPRINGHILL SUITES,,132 E JEFFERSON ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2529,-85.7508,5/9/19 0:00,100,A,SPRINGHILL SUITES,
104908,1468785,AC HOTEL,,727 E MARKET ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2535,-85.7388,5/9/19 0:00,93,A,AC HOTEL,
99097,1447371,AKASHA BREWING COMPANY,,909 E MARKET ST,,LOUISVILLE,KY,40206,FOOD SERVICE,38.2533,-85.7356,2/5/19 0:00,98,A,AKASHA BREWING COMPANY,
77294,1447368,AUNTIE ANNE'S,,5000 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2479,-85.6234,1/30/19 0:00,100,A,AUNTIE ANNE'S,
101344,1447389,KERN'S KORNER,,2600 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,38.2222,-85.6836,2/5/19 0:00,96,A,KERN'S KORNER,
44350,1447416,PASS TIME FISH HOUSE and TAVERN,,10801 LOCUST DR,,LOUISVILLE,KY,40299,FOOD SERVICE,38.2043,-85.557,2/5/19 0:00,92,A,PASS TIME FISH HOUSE and TAVERN,
35058,1447489,FRATERNAL ORDER OF EAGLES #2173,,201 OUTER LOOP,,LOUISVILLE,KY,40214,FOOD SERVICE,38.1262,-85.7667,2/5/19 0:00,96,A,FRATERNAL ORDER OF EAGLES #2173,
101703,1451202,COTTAGE INN,,570 EASTERN PKWY,,LOUISVILLE,KY,40217,FOOD SERVICE,38.2118,-85.7472,2/21/19 0:00,96,A,COTTAGE INN,
101745,1451317,TWISTED TACO,,2100 S FLOYD ST,,LOUISVILLE,KY,40208,FOOD SERVICE,38.2175,-85.7554,2/22/19 0:00,96,A,TWISTED TACO,
46530,1451345,ST. JOHN PAUL II COMMUNITY CENTER,,3521 GOLDSMITH LN,,LOUISVILLE,KY,40220,FOOD SERVICE,38.2094,-85.6522,2/22/19 0:00,100,A,ST. JOHN PAUL II COMMUNITY CENTER,
34307,1451346,FERN BOWL SNACK BAR/LOUNGE,,5518 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,38.165,0,2/22/19 0:00,96,A,FERN BOWL SNACK BAR/LOUNGE,
53396,1455064,HAMPTON INN,,800 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE,38.1909,-85.7433,3/12/19 0:00,100,A,HAMPTON INN,
86716,1459173,BUNGALOW JOES BAR and GRILL,,7813 BEULAH CHURCH RD,,LOUISVILLE,KY,40228,FOOD SERVICE,38.1327,-85.6139,3/26/19 0:00,97,A,BUNGALOW JOES BAR and GRILL,
94447,1459174,META,,425 W CHESTNUT ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2493,-85.6382,3/27/19 0:00,98,A,META,
94499,1462952,OLD SCHOOL NY PIZZA,,12907 FACTORY LN,,LOUISVILLE,KY,40245,FOOD SERVICE,38.2886,-85.5119,4/15/19 0:00,95,A,OLD SCHOOL NY PIZZA,
104591,1462959,HOMEWOOD SUITES,,635 W MARKET ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.256,-85.7613,4/16/19 0:00,100,A,HOMEWOOD SUITES,
86962,1462995,CHUY'S #22,,104 OXMOOR CT,,LOUISVILLE,KY,40222,FOOD SERVICE,38.2483,-85.6166,4/16/19 0:00,98,A,CHUY'S #22,
105371,1445085,CHAMPAGNERY,,1764 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,38.2566,-85.7169,1/24/19 0:00,91,A,CHAMPAGNERY,
94491,1465015,TACO LUCHADOR,,938 BAXTER AVE,,LOUISVILLE,KY,40204,FOOD SERVICE,38.2413,-85.7251,4/24/19 0:00,100,A,TACO LUCHADOR,
94433,1447624,BELLARMINE FRANCISCOS,,2001 NEWBURG RD,,LOUISVILLE,KY,40205,FOOD SERVICE,38.2207,-85.7042,2/5/19 0:00,100,A,BELLARMINE FRANCISCOS,
101737,1451442,KMAC CAFE,,715 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2575,-85.7621,2/22/19 0:00,100,A,KMAC CAFE,
105999,1451544,FEAST BBQ,,10318 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,38.1943,-85.566,2/20/19 0:00,98,A,FEAST BBQ,
98571,1455364,ALOFT DOWNTOWN,,102 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2558,-85.7518,3/12/19 0:00,100,A,ALOFT DOWNTOWN,
104683,1455373,TACO BELL,,8602 DIXIE HWY,,LOUISVILLE,KY,40258,FOOD SERVICE,38.1269,-85.8513,3/11/19 0:00,95,A,TACO BELL,
99459,1459236,STOMPING GROUNDS COFFEE CO.,,10019 DIXIE HWY,,LOUISVILLE,KY,40272,FOOD SERVICE,38.1092,-85.865,3/29/19 0:00,99,A,STOMPING GROUNDS COFFEE CO.,
90148,1459241,QDOBA #2431,,3021 POPLAR LEVEL RD,,LOUISVILLE,KY,40217,FOOD SERVICE,38.2127,-85.7206,3/29/19 0:00,94,A,QDOBA #2431,
65319,1441511,DAYS INN,,1620 ARTHUR ST,,LOUISVILLE,KY,40208,FOOD SERVICE,38.2231,-85.7519,1/10/19 0:00,99,A,DAYS INN,
65089,1441516,POPEYE'S,,5003 PRESTON HWY,,LOUISVILLE,KY,40213,FOOD SERVICE,38.1755,-85.7131,1/10/19 0:00,99,A,POPEYE'S,
60876,1441534,MOLLY MALONES,,933 BAXTER AVE,,LOUISVILLE,KY,40204,FOOD SERVICE,38.2419,0,1/10/19 0:00,95,A,MOLLY MALONES,
41222,1445384,KFB CAFE,,9201 BUNSEN PKWY,,LOUISVILLE,KY,40220,FOOD SERVICE,38.2253,-85.5885,1/28/19 0:00,97,A,KFB CAFE,
105428,1445405,J GUMBO'S,,2109 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,38.2544,-85.7079,1/28/19 0:00,100,A,J GUMBO'S,
90149,1465218,DERBY CITY PIZZA,,2500 CRITTENDEN DR,,LOUISVILLE,KY,40217,FOOD SERVICE,38.2084,-85.7513,4/25/19 0:00,99,A,DERBY CITY PIZZA,
107287,1465239,DOH SI DOUGH,,2005 DOUGLASS AVE,,LOUISVILLE,KY,40205,FOOD SERVICE,38.2262,-85.6906,4/25/19 0:00,100,A,DOH SI DOUGH,
85038,1447880,TAJ PALACE,,2929 GOOSE CREEK RD,,LOUISVILLE,KY,40241,FOOD SERVICE,38.2881,-85.5791,2/6/19 0:00,97,A,TAJ PALACE,
89581,1447900,CHARLEY'S GRILLED SUBS,,4801 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1422,-85.6691,2/6/19 0:00,98,A,CHARLEY'S GRILLED SUBS,
98930,1451631,AFC SUSHI @ KROGER #224,,2200 BROWNSBORO RD,,LOUISVILLE,KY,40206,FOOD SERVICE,38.2582,-85.7043,2/25/19 0:00,100,A,AFC SUSHI @ KROGER #224,
55445,1451637,TACO BELL,,3950 TAYLORSVILLE RD,,LOUISVILLE,KY,40220,FOOD SERVICE,38.2196,-85.6271,2/25/19 0:00,100,A,TACO BELL,
98996,1451672,MANGOS MEXICAN GRILL and CANTINA,,6201 DUTCHMANS LN,,LOUISVILLE,KY,40205,FOOD SERVICE,38.2302,-85.639,2/22/19 0:00,98,A,MANGOS MEXICAN GRILL and CANTINA,
103055,1451678,CHINA 1,,3614 BUECHEL BYPASS,,LOUISVILLE,KY,40218,FOOD SERVICE,38.1987,-85.6638,2/25/19 0:00,95,A,CHINA 1,
32815,1451729,HITCHING POST INN,,7314 FEGENBUSH LN,,LOUISVILLE,KY,40228,FOOD SERVICE,38.143,-85.6242,2/22/19 0:00,98,A,HITCHING POST INN,
75804,1455741,AFC SUSHI @ KROGER #764,,9501 WESTPORT RD,,LOUISVILLE,KY,40241,FOOD SERVICE,38.2885,-85.5743,3/13/19 0:00,100,A,AFC SUSHI @ KROGER #764,
97752,1455765,FALAFEL HOUSE,,1001 BARDSTOWN RD,,LOUISVILLE,KY,40204,FOOD SERVICE,38.2403,-85.724,3/8/19 0:00,93,A,FALAFEL HOUSE,
